timestamp	server	destination	request	status	parameter_bytes	tem_code	response	error
2026-09-11T16:33:08.301320+00:00	127.0.0.1:8888	15	1506210408100000	hit	1441	02-020	0a14410d02f4010cfeba00	
2026-09-11T16:33:39.535005+00:00	127.0.0.1:8888	15	1506210408800000	hit	0000	00-000	0a00000d02f4010cfecb00	
2026-09-11T16:33:39.818098+00:00	127.0.0.1:8888	15	1506210408810000	hit	0100	00-001	0a01000d02f4010000e500	
2026-09-11T16:33:40.082552+00:00	127.0.0.1:8888	15	1506210408820000	hit	0200	00-002	0a02000d02e8030000e500	
2026-09-11T16:33:40.347535+00:00	127.0.0.1:8888	15	1506210408830000	hit	0400	00-004	0a04000d02e8030000c401	
2026-09-11T16:33:40.613788+00:00	127.0.0.1:8888	15	1506210408840000	hit	0700	00-007	0a07000d02e8030000e500	
2026-09-11T16:33:40.878803+00:00	127.0.0.1:8888	15	1506210408850000	hit	0800	00-008	0a08000d02e8030000d300	
2026-09-11T16:33:41.144332+00:00	127.0.0.1:8888	15	1506210408860000	hit	4600	00-070	0a46000d02e80300006801	
2026-09-11T16:33:41.410051+00:00	127.0.0.1:8888	15	1506210408870000	hit	4700	00-071	0a47000d02e8030000b004	
2026-09-11T16:33:41.675794+00:00	127.0.0.1:8888	15	1506210408880000	hit	4800	00-072	0a48000d02e8030000d400	
2026-09-11T16:33:41.941320+00:00	127.0.0.1:8888	15	1506210408890000	hit	4900	00-073	0a49000d02e8030000d300	
2026-09-11T16:33:42.206828+00:00	127.0.0.1:8888	15	15062104088a0000	hit	4a00	00-074	0a4a000d02e8030000b004	
2026-09-11T16:33:42.503123+00:00	127.0.0.1:8888	15	15062104088b0000	hit	4b00	00-075	0a4b000d02e8030000b004	
2026-09-11T16:33:42.769553+00:00	127.0.0.1:8888	15	15062104088c0000	hit	5100	00-081	0a51000d02e8030000b004	
2026-09-11T16:33:43.034992+00:00	127.0.0.1:8888	15	15062104088d0000	hit	5f00	00-095	0a5f000002640000000000	
2026-09-11T16:33:43.519509+00:00	127.0.0.1:8888	15	15062104088e0000	hit	6000	00-096	0a60000d02e8030000d300	
2026-09-11T16:33:43.816360+00:00	127.0.0.1:8888	15	15062104088f0000	hit	0000	00-000	0a00000d02f4010cfecb00	
2026-09-11T16:33:44.081969+00:00	127.0.0.1:8888	15	1506210408900000	hit	1441	02-020	0a14410d02f4010cfeba00	
2026-09-11T16:34:14.691704+00:00	127.0.0.1:8888	15	1506210409000000	hit	0000	00-000	0a00000d02f4010cfecb00	
